filename,width,height,classname,xmin,ymin,xmax,ymax
3303e09203899b33de745a116cd5f076.jpg,344,384,camera,88,350,112,378
3303e09203899b33de745a116cd5f076.jpg,344,384,camera,142,250,224,332
3303e09203899b33de745a116cd5f076.jpg,344,384,shirt_stud,272,284,329,341
3303e09203899b33de745a116cd5f076.jpg,344,384,shirt_stud,6,351,32,375
3303e09203899b33de745a116cd5f076.jpg,344,384,shuttlecock,33,352,59,376
3303e09203899b33de745a116cd5f076.jpg,344,384,shuttlecock,32,5,85,62
3303e09203899b33de745a116cd5f076.jpg,344,384,glove,158,59,227,124
3303e09203899b33de745a116cd5f076.jpg,344,384,hat,250,153,307,212
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,glove,41,221,96,272
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,glove,60,351,82,378
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,baseball,34,351,58,377
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,baseball,131,113,202,183
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,ball,164,243,227,310
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,ball,88,349,110,378
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,bowling,5,352,30,377
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,bowling,261,48,323,109
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,telephone,270,228,333,292
3418c3494126afdb34b0e2e1bd0b0e43.jpg,344,384,graduation_cap,143,2,205,59
3433b4300b452297a72315d20ae4d508.jpg,344,384,gift,30,88,95,158
3433b4300b452297a72315d20ae4d508.jpg,344,384,basketball,36,203,91,263
3433b4300b452297a72315d20ae4d508.jpg,344,384,basketball,60,351,85,377
3433b4300b452297a72315d20ae4d508.jpg,344,384,sparrow,30,352,57,375
3433b4300b452297a72315d20ae4d508.jpg,344,384,sparrow,191,226,254,289
3433b4300b452297a72315d20ae4d508.jpg,344,384,bag,281,136,342,193
3433b4300b452297a72315d20ae4d508.jpg,344,384,bag,6,353,29,377
3433b4300b452297a72315d20ae4d508.jpg,344,384,painting_board,233,17,297,79
3433b4300b452297a72315d20ae4d508.jpg,344,384,painting_board,87,350,110,377
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,glove,57,264,128,330
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,pool,126,166,181,225
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,badge,85,79,142,126
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,badge,61,351,83,376
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,fan,34,351,57,379
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,fan,234,181,297,240
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,gift,221,50,289,111
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,gift,87,351,112,377
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,pool,5,351,31,376
3452a2325f6a642fd0001e88996b09c8.jpg,344,384,laptop,163,266,235,339
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,mouse,12,11,82,76
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,mouse,5,349,31,377
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,cloud_lightning,32,352,57,376
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,cloud_lightning,274,101,326,163
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,house,113,88,182,157
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,gift,40,210,105,270
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,gift,89,352,113,377
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,axe,59,350,86,378
3482eab99ea0241ba3e41dd7249b1237.jpg,344,384,axe,133,277,198,332
3535a049c384ab32348c9e4750179043.jpg,344,384,aeroplane,52,36,106,96
3535a049c384ab32348c9e4750179043.jpg,344,384,aeroplane,34,351,57,379
3535a049c384ab32348c9e4750179043.jpg,344,384,pressure_cooker,59,350,85,378
3535a049c384ab32348c9e4750179043.jpg,344,384,pressure_cooker,67,123,129,184
3535a049c384ab32348c9e4750179043.jpg,344,384,axe,5,230,72,315
3535a049c384ab32348c9e4750179043.jpg,344,384,axe,87,349,112,377
3535a049c384ab32348c9e4750179043.jpg,344,384,tshirt,5,350,31,377
3535a049c384ab32348c9e4750179043.jpg,344,384,tshirt,134,27,204,98
3535a049c384ab32348c9e4750179043.jpg,344,384,key,268,27,334,92
3535a049c384ab32348c9e4750179043.jpg,344,384,bell,194,236,256,291
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,cloud_lightning,54,214,109,275
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,cloud_lightning,33,351,57,375
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,tshirt,5,352,30,377
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,tshirt,257,15,324,80
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,pear,163,29,222,97
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,pear,60,350,83,377
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,lamp,88,350,109,377
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,lamp,223,157,294,237
3538adfd2cb20dd665abeb0b5bb4446a.jpg,344,384,speaker,148,261,218,332
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,fan,12,113,72,175
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,fan,60,350,85,377
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,tablet,32,351,58,378
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,tablet,220,273,292,343
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,ball,224,104,291,171
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,ball,88,349,112,377
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,flag,51,215,109,267
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,socks,8,7,65,52
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,shuttlecock,113,24,186,98
3550b3705b8edb2dcc9d402f580b95ec.jpg,344,384,shuttlecock,7,349,31,376
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,bag,7,105,64,161
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,bag,60,351,85,377
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,cloud_lightning,33,352,57,376
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,cloud_lightning,111,116,175,186
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,earth,67,233,131,299
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,earth,5,349,30,376
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,house,87,353,111,378
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,house,68,7,138,70
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,seazer,208,82,285,159
3685e55adc5fae0c501b4c3d12f3b97d.jpg,344,384,flag,204,229,278,292
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,hammer,17,116,83,186
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,hammer,5,350,31,377
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,fan,33,351,57,378
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,fan,89,252,151,313
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,vault,87,349,111,378
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,vault,217,245,290,318
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,cup,266,99,333,166
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,cup,60,352,84,376
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,headphone,117,71,176,134
3688e7ebb56effb4835375b9e5fa9b36.jpg,344,384,cloud_lightning,12,3,76,65
3738bd75cb658690340c9f7934255cfa.jpg,344,384,sparrow,34,275,94,326
3738bd75cb658690340c9f7934255cfa.jpg,344,384,sparrow,34,352,57,375
3738bd75cb658690340c9f7934255cfa.jpg,344,384,saucepan,6,351,30,378
3738bd75cb658690340c9f7934255cfa.jpg,344,384,saucepan,232,152,293,211
3738bd75cb658690340c9f7934255cfa.jpg,344,384,glass,252,261,333,341
3738bd75cb658690340c9f7934255cfa.jpg,344,384,key,124,136,191,191
3738bd75cb658690340c9f7934255cfa.jpg,344,384,key,89,352,109,376
3738bd75cb658690340c9f7934255cfa.jpg,344,384,fan,62,352,83,377
3738bd75cb658690340c9f7934255cfa.jpg,344,384,fan,161,26,224,88
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,tshirt,6,350,30,376
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,tshirt,44,166,102,223
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,tree,148,155,208,223
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,tree,62,351,85,379
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,key,32,351,59,377
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,key,31,17,88,78
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,hammer,258,161,318,217
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,bowling_pins,234,279,293,331
3758b5c9afd7a92ba23af37cf1f636b6.jpg,344,384,bowling_pins,88,351,112,376
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,car,46,156,109,223
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,car,6,351,29,378
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,soccer,33,351,57,376
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,soccer,29,267,85,323
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,bowling,60,351,83,378
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,bowling,117,45,183,108
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,apple_in_plate,225,207,283,267
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,pressure_cooker,214,14,278,84
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,pressure_cooker,86,351,110,377
3777dee8882f21fb39193b700eeaf45f.jpg,344,384,gift,18,5,83,68
3792fadf034089b373cab9d17f118374.jpg,344,384,ship,27,116,90,190
3792fadf034089b373cab9d17f118374.jpg,344,384,ship,34,351,57,379
3792fadf034089b373cab9d17f118374.jpg,344,384,burger,5,351,30,378
3792fadf034089b373cab9d17f118374.jpg,344,384,burger,265,42,325,110
3792fadf034089b373cab9d17f118374.jpg,344,384,house,91,13,166,76
3792fadf034089b373cab9d17f118374.jpg,344,384,house,87,348,111,380
3792fadf034089b373cab9d17f118374.jpg,344,384,pear,60,352,85,377
3792fadf034089b373cab9d17f118374.jpg,344,384,pear,112,249,168,316
3792fadf034089b373cab9d17f118374.jpg,344,384,seazer,262,189,328,264
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,sparrow,41,101,107,160
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,pressure_cooker,33,216,89,275
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,pressure_cooker,34,349,60,375
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,painting_board,7,351,30,377
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,painting_board,226,259,296,324
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,earth,201,114,254,170
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,earth,87,350,111,377
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,chair,59,350,83,377
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,chair,197,11,253,64
3826a510a27fa5dcb6c44d92580d424e.jpg,344,384,key,86,3,137,51
3827babb31ed41efcea3b0353d312255.jpg,344,384,ship,12,118,66,188
3827babb31ed41efcea3b0353d312255.jpg,344,384,painting_board,65,224,139,297
3827babb31ed41efcea3b0353d312255.jpg,344,384,painting_board,61,351,86,376
3827babb31ed41efcea3b0353d312255.jpg,344,384,roasted_meat,34,353,58,376
3827babb31ed41efcea3b0353d312255.jpg,344,384,roasted_meat,227,83,300,150
3827babb31ed41efcea3b0353d312255.jpg,344,384,camera,109,104,185,178
3827babb31ed41efcea3b0353d312255.jpg,344,384,camera,88,350,112,376
3827babb31ed41efcea3b0353d312255.jpg,344,384,lcd,254,184,334,264
3827babb31ed41efcea3b0353d312255.jpg,344,384,charry,114,4,171,60
3827babb31ed41efcea3b0353d312255.jpg,344,384,gift,7,25,74,92
3827babb31ed41efcea3b0353d312255.jpg,344,384,gift,6,354,31,378
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,cross,16,113,57,172
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,cross,64,352,80,378
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,laptop,33,351,57,377
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,laptop,218,138,285,212
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,mobile,200,35,281,113
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,mobile,87,349,112,378
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,seazer,4,350,29,380
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,seazer,137,243,204,324
3940ca89fccbac21d5ceb9f8d5260ceb.jpg,344,384,lamp,17,11,90,81
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,scraper,15,94,82,165
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,mouse,10,255,76,320
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,bag,127,263,197,329
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,bag,88,350,111,377
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,swimming_ring,61,352,85,379
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,swimming_ring,238,230,303,295
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,pool,209,102,266,162
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,pool,7,351,29,378
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,washing_machine,32,350,58,376
3957f1be3e8ea491985b567c0b3b6cec.jpg,344,384,washing_machine,268,3,334,70
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,watermelon,27,115,77,184
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,usb,30,218,108,297
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,usb,32,353,59,374
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,shoes,61,351,85,378
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,tree,91,352,107,377
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,tree,258,9,311,78
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,shoes,126,52,176,119
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,washing_machine,231,128,303,191
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,washing_machine,7,351,30,376
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,painting_board,175,257,259,337
3a0ece9fd16ec080532c7a86f642f44f.jpg,344,384,shuttlecock,38,20,101,89
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,pool,9,45,69,110
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,pool,60,350,83,376
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,painting_board,168,268,230,327
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,frock,88,348,112,376
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,frock,110,94,165,156
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,glove,229,28,291,94
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,glove,5,352,30,377
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,mouse,33,351,57,376
3a1c95d01aa972e5d6a305dc32ed66ad.jpg,344,384,mouse,258,157,328,205
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,tshirt,113,211,185,277
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,tshirt,60,351,85,377
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,shirt_stud,87,351,112,376
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,shirt_stud,268,273,333,340
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,car,255,189,312,239
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,car,6,347,29,379
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,axe,34,349,57,377
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,axe,205,28,260,95
3a2bf84448828ba4eaaf2ff0ef13089c.jpg,344,384,telephone,90,81,158,148
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,chair,76,90,146,165
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,chair,61,353,83,378
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,shirt_number,87,351,114,378
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,shirt_number,23,217,86,293
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,tennis,188,179,251,241
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,tennis,34,350,57,375
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,hat,279,199,343,259
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,bike,240,14,314,88
3a2d7d858fda959eafd779d1a7bc70bd.jpg,344,384,bike,7,349,32,379
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,watch,26,106,78,166
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,watch,9,351,28,378
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,axe,35,205,88,267
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,toaster,181,187,247,261
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,toaster,32,351,58,376
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,scraper,267,28,337,104
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,scraper,61,346,84,376
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,ball,88,352,112,377
3a3d46b41ebbdad74a0fd554b87862ee.jpg,344,384,ball,148,27,220,96
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,charry,76,164,133,227
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,charry,60,349,84,377
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,key,49,52,97,119
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,seazer,89,256,149,324
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,seazer,6,348,30,378
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,speaker,88,347,112,375
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,speaker,133,7,218,81
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,hammer,235,224,309,293
3a3fb4e984b3cdfe9cea5bea2dbcb285.jpg,344,384,hammer,33,351,59,377
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,washing_machine,80,170,135,233
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,washing_machine,61,351,84,377
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,hammer,33,351,57,378
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,hammer,12,56,73,127
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,shoes,135,62,211,122
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,fan,225,238,287,304
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,burger,67,282,128,345
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,burger,87,352,112,378
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,hand_saw,279,42,339,99
3a402edd8138c6996c0b8a6b1d4ccb00.jpg,344,384,hand_saw,6,350,29,376
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,bicycle,24,160,82,226
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,bicycle,33,351,57,379
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,bike,31,280,92,340
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,earth,215,199,280,266
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,earth,88,351,112,377
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,saucepan,257,59,324,129
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,saucepan,60,351,84,376
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,fan,44,38,95,96
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,shirt_stud,136,13,212,86
3a40ed21040b23c2dabdc0e0c98d630d.jpg,344,384,shirt_stud,5,352,31,377
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,house,15,202,83,279
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,house,59,352,84,378
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,racket,33,352,59,378
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,racket,200,55,274,134
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,sun,62,7,124,71
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,aeroplane,273,258,340,330
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,aeroplane,7,351,30,379
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,bowl_chosticks,152,182,228,245
3a4166f6b47ba5ebfbfab11a971a2b14.jpg,344,384,bowl_chosticks,88,350,113,379
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,bike,7,30,70,97
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,bike,88,349,110,379
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,cup,245,249,304,307
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,shirt_stud,103,197,171,263
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,shirt_stud,33,349,56,378
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,chair,61,351,83,380
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,chair,269,124,331,196
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,roasted_meat,162,76,224,142
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,roasted_meat,7,352,31,376
3a433be26e6c299db2cbf6ea2085f6ec.jpg,344,384,bag,257,10,337,87
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,sun,84,271,138,325
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,sun,60,353,84,376
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,seazer,34,352,59,379
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,seazer,117,98,185,164
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,basketball,225,42,300,115
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,basketball,88,351,111,376
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,scraper,254,229,331,296
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,painting_board,11,147,85,231
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,cake,14,44,70,100
3a4c5ac629b9e59550e35772be36e14d.jpg,344,384,cake,6,352,31,376
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,saucepan,19,257,83,318
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,saucepan,32,349,58,377
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,shuttlecock,149,179,221,251
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,frock,84,79,151,147
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,frock,6,349,29,378
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,brinjal,266,190,338,232
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,brinjal,87,351,114,377
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,tshirt,60,350,84,376
3a60528087f6a0c8ac80a3936e0365f8.jpg,344,384,tshirt,227,49,283,107
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,sparrow,10,113,66,166
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,sparrow,88,351,109,377
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,frock,162,196,241,278
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,ball,273,121,329,182
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,ball,34,351,57,377
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,watch,175,50,213,116
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,watch,7,350,28,378
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,shirt_stud,49,8,110,69
3a70710380b27ee37464e44fceb3cc44.jpg,344,384,shirt_stud,60,351,85,378
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,glove,13,118,65,173
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,scooty,7,351,30,378
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,scooty,210,146,264,202
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,bag,19,218,86,290
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,bag,87,351,111,377
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,shirt_number,216,20,288,96
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,shirt_number,59,350,85,377
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,lamp,33,349,57,378
3a77e4494258a5a48e13f77eb946e5e3.jpg,344,384,lamp,38,21,100,80
3a891014098b28735b1db54f6a48daff.jpg,344,384,bowl_chopsticks,30,132,95,200
3a891014098b28735b1db54f6a48daff.jpg,344,384,bowl_chopsticks,60,349,86,379
3a891014098b28735b1db54f6a48daff.jpg,344,384,watermelon,214,216,283,272
3a891014098b28735b1db54f6a48daff.jpg,344,384,watermelon,88,351,113,378
3a891014098b28735b1db54f6a48daff.jpg,344,384,ship,6,236,55,301
3a891014098b28735b1db54f6a48daff.jpg,344,384,sparrow,186,26,246,83
3a891014098b28735b1db54f6a48daff.jpg,344,384,sparrow,5,352,29,376
3a891014098b28735b1db54f6a48daff.jpg,344,384,lamp,33,349,56,378
3a891014098b28735b1db54f6a48daff.jpg,344,384,lamp,283,37,342,109
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,umbrella,103,237,158,300
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,umbrella,61,351,83,379
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,scooty,218,280,288,344
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,seazer,32,351,57,378
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,seazer,156,5,223,74
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,bell,219,172,289,228
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,bell,86,351,111,380
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,sparrow,13,132,79,197
3a8b4580abf472878d7dc683e5b18319.jpg,344,384,sparrow,5,352,29,377
3a8bf18cb8edeb0152307e9ef39518e7.jpg,344,384,key,19,275,78,336
3a8bf18cb8edeb0152307e9ef39518e7.jpg,344,384,swimming_ring,141,268,196,329
3a8bf18cb8edeb0152307e9ef39518e7.jpg,344,384,swimming_ring,33,353,58,377
3a8bf18cb8edeb0152307e9ef39518e7.jpg,344,384,tshirt_number,60,351,83,377
3a8bf18cb8edeb0152307e9ef39518e7.jpg,344,384,tshirt_number,47,118,108,181
